id,token_address,timestamp,moralis_score,top10_holders_percent,experienced_buyers,experienced_sellers,holders_by_swap,holders_by_transfer,total_holders,category
387,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:17:53.857608,33,100.0,,,,,,
388,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:17:54.932142,50,56.48,,,,,,
389,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:17:56.006408,48,55.45,,,,,,
390,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:17:56.632459,34,100.0,,,,,,
391,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:17:57.190701,56,63.69,,,,,,
392,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:17:57.715249,33,82.62,,,,,,
393,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:17:58.338459,29,90.02,,,,,,
394,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:17:58.906656,46,26.19,,,,,,
395,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:18:53.751703,48,44.76,,,,,,
396,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:18:54.787395,34,100.0,,,,,,
397,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:18:55.635803,50,56.48,,,,,,
398,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:18:56.689995,48,56.47,,,,,,
399,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:18:57.234730,34,100.0,,,,,,
400,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:18:57.821306,56,63.69,,,,,,
401,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:18:58.646302,33,82.62,,,,,,
402,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:18:59.680808,28,95.64,,,,,,
403,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:19:00.345076,48,26.19,,,,,,
404,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:19:52.527838,48,44.76,,,,,,
405,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:19:53.208042,34,100.0,,,,,,
406,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:19:53.770324,50,56.48,,,,,,
407,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:19:54.479474,48,56.47,,,,,,
408,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:19:55.370143,34,100.0,,,,,,
409,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:19:55.934358,56,63.69,,,,,,
410,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:19:56.545640,33,82.62,,,,,,
411,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:19:57.086240,28,95.64,,,,,,
412,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:19:57.988374,48,26.19,,,,,,
413,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:20:56.896323,48,44.76,,,,,,
414,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:20:57.932279,34,100.0,,,,,,
415,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:20:59.498101,51,48.74,,,,,,
416,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:21:01.921124,48,56.47,,,,,,
417,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:21:03.255341,34,100.0,,,,,,
418,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:21:03.797254,56,63.69,,,,,,
419,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:21:04.797629,38,78.73,,,,,,
420,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:21:05.549372,28,95.64,,,,,,
421,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:21:06.464109,48,26.19,,,,,,
422,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:21:58.645377,50,44.76,,,,,,
423,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:22:00.673121,34,100.0,,,,,,
424,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:22:01.390986,51,48.74,,,,,,
425,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:22:01.947225,48,56.47,,,,,,
426,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:22:02.821000,43,59.83,,,,,,
427,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:22:03.331457,35,100.0,,,,,,
428,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:22:03.910671,56,63.69,,,,,,
429,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:22:04.427692,38,78.73,,,,,,
430,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:22:04.977213,28,95.64,,,,,,
431,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:22:05.497397,48,25.95,,,,,,
432,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:22:53.986634,50,41.84,,,,,,
433,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:22:54.846511,34,100.0,,,,,,
434,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:22:55.708006,51,48.74,,,,,,
435,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:22:56.989876,48,56.47,,,,,,
436,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:22:57.917452,44,59.83,,,,,,
437,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:22:59.180803,35,100.0,,,,,,
438,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:22:59.891919,56,63.69,,,,,,
439,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:23:02.791059,40,78.73,,,,,,
440,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:23:03.813418,28,95.64,,,,,,
441,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:23:04.989504,48,25.95,,,,,,
442,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:23:52.849244,50,41.84,,,,,,
443,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:23:53.447972,34,100.0,,,,,,
444,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:23:54.054779,51,48.74,,,,,,
445,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:23:54.657041,46,56.47,,,,,,
446,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:23:56.155950,44,59.83,,,,,,
447,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:23:56.798111,35,100.0,,,,,,
448,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:23:57.312414,56,62.91,,,,,,
449,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:23:58.280303,40,78.73,,,,,,
450,DSZJ4Jqboc2LPKyeEnjT4taHzfzLmLe6pkT9c7Fjpump,2026-01-23 19:23:58.818472,28,95.64,,,,,,
451,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:23:59.356041,49,25.95,,,,,,
452,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:24:54.945556,50,41.84,,,,,,
453,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:24:55.567519,34,100.0,,,,,,
454,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:24:56.502020,51,48.74,,,,,,
455,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:24:57.453840,46,51.77,,,,,,
456,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:24:57.979317,44,59.83,,,,,,
457,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:24:58.532810,35,100.0,,,,,,
458,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:25:00.144339,57,62.91,,,,,,
459,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:25:02.208311,40,78.73,,,,,,
460,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:25:03.308306,49,25.95,,,,,,
461,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:25:57.013730,50,41.84,,,,,,
462,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:25:58.049571,34,100.0,,,,,,
463,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:25:59.022476,52,47.97,,,,,,
464,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:25:59.700765,46,51.77,,,,,,
465,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:26:00.639437,42,63.73,,,,,,
466,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:26:01.494862,35,100.0,,,,,,
467,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:26:02.054011,57,62.91,,,,,,
468,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:26:02.598253,40,78.73,,,,,,
469,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:26:03.662098,50,25.95,,,,,,
470,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:26:59.476800,51,41.84,,,,,,
471,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:27:00.382928,34,100.0,,,,,,
472,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:27:01.402609,52,47.97,,,,,,
473,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:27:02.253944,46,51.77,,,,,,
474,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:27:03.234432,42,63.73,,,,,,
475,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:27:03.895852,35,100.0,,,,,,
476,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:27:04.528125,57,62.91,,,,,,
477,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:27:05.606785,28,97.87,,,,,,
478,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:27:06.635619,50,22.57,,,,,,
479,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:27:53.535524,51,41.84,,,,,,
480,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:27:54.124755,34,100.0,,,,,,
481,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:27:54.682046,52,47.97,,,,,,
482,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:27:55.812175,46,51.77,,,,,,
483,7iXmb2uQqqm5BjbukkHF3tdkszZ8KNPkM2UK9B1zpump,2026-01-23 19:27:56.389742,42,63.73,,,,,,
484,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:27:57.008879,35,100.0,,,,,,
485,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:27:58.048235,57,62.91,,,,,,
486,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:27:58.611615,28,97.87,,,,,,
487,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:27:59.993117,50,22.57,,,,,,
488,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:29:00.671113,50,54.26,,,,,,
489,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:29:03.499100,34,100.0,,,,,,
490,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:29:04.289666,52,47.97,,,,,,
491,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:29:04.866634,46,51.77,,,,,,
492,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:29:05.772433,36,100.0,,,,,,
493,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:29:06.967952,57,62.91,,,,,,
494,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:29:07.861527,28,97.87,,,,,,
495,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:29:08.699048,51,22.57,,,,,,
496,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:29:54.227116,50,54.26,,,,,,
497,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:29:55.202197,34,100.0,,,,,,
498,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:29:55.915604,52,47.97,,,,,,
499,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:29:56.490123,46,51.77,,,,,,
500,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:29:57.079947,52,47.16,,,,,,
501,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:29:57.696931,57,60.72,,,,,,
502,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:29:58.233645,28,97.87,,,,,,
503,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:29:58.749503,52,22.57,,,,,,
504,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:30:54.233839,50,54.26,,,,,,
505,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:30:55.106335,34,100.0,,,,,,
506,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:30:55.729012,52,47.97,,,,,,
507,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:30:56.242003,46,59.53,,,,,,
508,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:30:57.185992,20,100.0,,,,,,
509,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:30:58.022002,52,47.16,,,,,,
510,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:30:58.979082,57,60.72,,,,,,
511,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:31:00.030219,28,97.87,,,,,,
512,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:31:01.005122,52,22.57,,,,,,
513,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:31:55.380568,50,54.26,,,,,,
514,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:31:56.140750,34,100.0,,,,,,
515,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:31:56.677442,52,47.3,,,,,,
516,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:31:57.231626,46,59.53,,,,,,
517,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:31:57.937889,21,100.0,,,,,,
518,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:31:58.894607,52,47.16,,,,,,
519,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:31:59.477756,57,60.72,,,,,,
520,HXkGRMkB9VsXCrAVFAfV8QLKufr7d3xzGZcNCJ3npump,2026-01-23 19:32:00.714222,28,97.87,,,,,,
521,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:32:01.323541,52,22.57,,,,,,
522,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:32:58.407614,50,54.26,,,,,,
523,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:32:59.773552,34,100.0,,,,,,
524,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:33:00.333733,52,47.3,,,,,,
525,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:33:02.670395,46,59.53,,,,,,
526,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:33:03.496763,21,100.0,,,,,,
527,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:33:04.076336,52,47.16,,,,,,
528,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:33:05.404127,57,60.72,,,,,,
529,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:33:06.034709,52,20.94,,,,,,
530,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:33:53.631975,50,54.26,,,,,,
531,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:33:54.412866,34,100.0,,,,,,
532,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:33:56.298251,52,47.3,,,,,,
533,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:33:57.062635,46,59.53,,,,,,
534,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:33:58.377731,21,100.0,,,,,,
535,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:34:00.185104,52,47.16,,,,,,
536,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:34:01.291582,53,51.79,,,,,,
537,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:34:02.513032,57,60.72,,,,,,
538,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:34:03.208453,52,20.94,,,,,,
539,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:34:52.856971,50,57.54,,,,,,
540,2uKZGdAbLoyyMiaFm8UU2atbGwpAFzpn13eEJwsypump,2026-01-23 19:34:53.864982,34,100.0,,,,,,
541,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:34:54.446309,52,47.3,,,,,,
542,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:34:55.403202,47,59.53,,,,,,
543,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:34:56.227677,21,100.0,,,,,,
544,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:34:56.761985,52,47.16,,,,,,
545,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:34:57.328534,53,51.79,,,,,,
546,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:34:57.947581,57,60.72,,,,,,
547,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:34:58.612826,52,20.94,,,,,,
548,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:35:52.295420,50,57.54,,,,,,
549,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:35:52.841434,52,47.3,,,,,,
550,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:35:53.413919,47,59.53,,,,,,
551,9pYZKV7GtX6Mnza7K6tzrbw4hHZprBejdsT2sEfPBAGS,2026-01-23 19:35:53.955926,21,100.0,,,,,,
552,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:35:54.596713,52,47.6,,,,,,
553,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:35:55.260156,53,51.79,,,,,,
554,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:35:55.806362,57,67.88,,,,,,
555,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:35:56.350343,52,20.94,,,,,,
556,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:37:04.386342,50,57.54,,,,,,
557,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:37:05.034740,52,47.3,,,,,,
558,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:37:05.659885,47,57.82,,,,,,
559,6U932RLNzovLyi5rFpc1K72yRCSb2dtwMcqXK2svpump,2026-01-23 19:37:06.362106,52,47.6,,,,,,
560,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:37:07.287621,53,51.79,,,,,,
561,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:37:08.544215,57,67.88,,,,,,
562,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:37:09.218605,53,20.94,,,,,,
563,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:37:55.668794,50,57.54,,,,,,
564,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:37:56.261030,52,54.38,,,,,,
565,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:37:56.936825,47,57.82,,,,,,
566,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:37:57.813071,54,49.91,,,,,,
567,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:37:58.396921,57,67.88,,,,,,
568,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:37:58.937827,53,20.94,,,,,,
569,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:38:57.426925,50,57.54,,,,,,
570,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:38:57.998180,52,54.38,,,,,,
571,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:38:58.627369,48,57.82,,,,,,
572,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:38:59.175173,54,49.91,,,,,,
573,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:39:00.053054,57,67.88,,,,,,
574,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:39:01.103941,53,18.77,,,,,,
575,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:39:53.028367,50,52.76,,,,,,
576,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:39:53.634828,52,54.38,,,,,,
577,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:39:54.260661,48,57.82,,,,,,
578,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:39:54.838370,54,49.91,,,,,,
579,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:39:55.445855,57,67.88,,,,,,
580,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:39:56.020094,53,18.77,,,,,,
581,DZwgqwL5M266Mqtt5TeoCToyxMfhmfiiyrKGPjpBAGS,2026-01-23 19:39:56.920096,40,60.56,,,,,,
582,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:40:53.193469,51,52.76,,,,,,
583,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:40:54.096998,52,54.38,,,,,,
584,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:40:54.906928,48,57.82,,,,,,
