Wallet,UMAP_X,UMAP_Y,UMAP_Z
7qhb9qwsYWHa9GzPPDbMu9RqVvB2GhuQ8qmd9G6qt4Uk,4.484937,3.4044545,3.961453
4euyaqBe45J5dniAcNARERUo7B1wG96riG21sEpNndfU,4.8409457,3.2439196,4.3996577
128wBjkaNGHBbJfkinERaRWv6bgb68TTRrEBowj38MHf,4.8470793,3.2498949,4.453127
FEntPGUjKEuC9SaArVUh1or9p7wwjHJ2SZi1f5bpdUdW,4.5149865,3.3688865,3.9792857
85wciP4PZN8DWwaQjfV2YLP6agHb3u4tPGYiUEuwTuM8,4.807931,3.340166,4.4045925
EtaEri9SPJcy3JmUAyRVNeaqP4CLECKPW8FfPi5TXm4b,4.802497,3.2918475,4.4037566
HnFfP1xY8fjxm6uxFb4oSALDnePQxHDN4fhDXTbY1YYz,4.4761558,3.4077282,3.95218
6pBLxWUAXQRTkwQo3rjhera7RSSkFG4DWnDDkTDXQUec,4.4900618,3.3998728,3.9666684
GHSVTSmvjHqMeCbDVEgxDKGwwefXqFndMVsLbcPbpX5t,4.7668457,3.3261409,4.360902
7wtTE4dA5sqqhwRzPXHF76stsRezvkHZvdw11VjmeVKm,4.795281,3.3060722,4.3949203
7sJLkYa9VVvcR9PnuDGHKiQjRRTj9zhZ6AQkPw3M2u4g,4.81911,3.285158,4.416266
F5Ue6NKAZwRqhHjRN3u6feLdEuuXqV2q6bhMuaB9w1Jk,4.4815254,3.4021633,3.952413
8YRgYTnw81n8CofqwDfav1w9xtrbuc9JG335pfiFoszT,4.8716664,3.2463338,4.47886
2LMzanVWKK4vUVaKqSfBCaCBabcUiDBCTCwumvZzGWpg,4.4752445,3.407096,3.9485843
HUBtS5fxG3ZSbJR53fxsZN7RFQ34XefU1k6SFnhn8i93,4.7875423,3.315858,4.384692
DiEEqGFTrKD5ADjHRXd6Ao454WKt8M2sXodwJb3GtTDo,4.7851276,3.3073232,4.366575
HHnmgs5Y4nXY7L5qRPnc1UJvNWYNQPH9r2UXM8SsLVyz,4.7684784,3.3125749,4.364424
GLN8WqcmjLJ9AENwWzYcazSrjn5SMtRnnS2mUy3DCA1b,4.4937334,3.4006588,3.96789
7RMK7YLVb2frF4m5qgX7McsHnFvUP7a9MJN5e9DWnY2u,4.7669888,3.3315554,4.3490844
CzCWPZfsxC18L5JRLWtwSJ24Mp5nQM5tcQ557voPy9sc,4.847699,3.2534971,4.457888
3bNJszbsmTrh43TBGR3sWryPStKEg3Rr1uyZBeTE4dPv,4.779828,3.3175247,4.3728228
EVkQVcEw2sL7sMLAFQRv1X5i1bH3Es6VTK47Fvh4v9j8,4.474901,3.4079049,3.9471722
DWDtDitSB61TVSeqFFbHoPn71aZZfA8hNkXdAWEPCDjE,9.474662,6.702055,7.7680764
8vQYC3ofNSWCvtoPYQi9Eo3sEkkn6vAztPq8nNV6aUzi,9.464914,6.6904383,7.7590747
Q1vPmHU6ujae4EhQjbjXbT8A3owr3FTeSR189aDfXPD,4.76167,3.3151333,4.35461
GtrEFo5sPpaiVwY2E2YYcBd2XkNrJbndNFemN8nC78oC,4.83341,3.2763097,4.4338045
CVMrQTxJCjifWBKGEBUQhMxzfZcL8ENBC5bYqCDsowDe,4.4683914,3.409861,3.9377017
85nPXoERMf3ZNVr9mQY1y2fA2xDkYdYD2A4dqKESLwBG,4.6536927,3.3640716,4.2010746
DZk1wuC7WTHB6nD7vazPH3pvTgPfKa2aHZQN8vkmanTH,4.8589015,3.334337,4.4614344
7WL3kNRaUFGxQV6TQUgq7ZEigCFZVyJC1864b3pJLm2N,4.8210516,3.276338,4.424448
24Arr9t9AM6Z4PUFgQxShomzSKZLpaLtFbtuGe1D5tF7,4.8621964,3.2482011,4.46523
BZKhBWGJXqd8dRTPsT7GqF3gWVPR7yf7KVgnh46K21No,4.8228283,3.2855341,4.4248343
3XxVN8fWrfqYfb7MEhARmkYJN9MiWTUks8BthBubva7V,4.8057337,3.3138556,4.398301
9n41LRRpbemienUzSzFMgR7LP6iriqFrKPwsZEV7CuB,4.5740457,3.377989,4.084928
523eYZjpPn37g2R1ATfbNMCoJNTsDiqMmiMn9HjBG8PW,4.76909,3.3279624,4.3613315
Bmj697TjckZJcbQXZ4MFfzyR9ebE9XrsQDgfMJAbzKwY,3.0038369,-3.6185,15.611765
g7K7NDcUh3ucEfqCBPuVrjKT8LL3m6Cmcr9w3aEAzEf,4.763899,3.321873,4.3619766
3AfUYdyWQqzLVofMMptvCUUUzGRQYZmjnx9cPcQbg81h,4.7920127,3.295509,4.388166
2Cgus7E9nxfE3h8fhmMBAPwzo9vwJL6pozqqnKMn9Sz8,4.7685657,3.327953,4.365769
69aiAKU3uJMxMLRkUEGFNt6nQ43PiVimE4ZbErJ7VSM1,4.8466434,3.2032769,4.422256
3KzViGrKYTEFAU2BDxfBtqEkpBxaVjiy6YtKqC5xEy8n,4.4324,3.450306,3.901244
7UL8WWtugty6V7ZSRf2paRZdgGLmrVriojSNU8kqQyHD,4.765693,3.3301356,4.3537784
HaxhdE8w6w5g6SkRAAFjjTeJiXNZ1N7w4QhXwP5sb3cd,4.473547,3.4518204,3.9069653
9juZiodG8Ao1yRLHUdec7gBUiygaLimFS46nQB888UxB,4.4852753,3.4004655,3.9615834
76ws2A2fvuMxw4Ko2ZaeV5fNPR71EXt2Vx2F9JpVU4YE,4.5091453,3.3840437,3.9820242
NoqPdBtyz8xCeTQtj4FcnKpF39Td2cBnw1DrFWFTkS7,4.7681236,3.322366,4.362577
7u1pc3airQh7XaoAHnPbHritVCwNkUTZVsyaWnPvZWkt,4.47926,3.4054356,3.9524143
4K6XZ5kYHe1jY2knNmHwoZAZ9QEM6GvnWo82AX5R1xQe,4.469327,3.414696,3.9388144
EgacjV3yikQo9ndqDMv69A2nKJJaVKWEyB97outsL5r9,4.473672,3.407895,3.9388747
iBHvLePP3iQtc5wJBF9jEguS83in9LcEbfq5fjkN6u8,4.4762907,3.4054308,3.9476235
6BWAFPPumruP35uZdMq2beiBrxEaGdAGokCAHK1NU2iV,4.8547964,3.2670066,4.4532776
CKsB1wHLQKiBXx4XJrCxM7AkK2cvSJsz9SbGfuhA6142,4.521823,3.3722076,4.0020223
FRVQbu5rDXMso8LGrBLUwt2G2Fff5zpsx3zDu1Wv2CNY,4.463393,3.4071035,3.9313662
hQieL1qj1fo6F3Bi5KkgZUHQhdfJeGfF5cfh46DDJ9F,6.7848353,2.3346832,7.8217435
GTv4cQUNqbSEiEhbdMhX4WFmV1HwAYPYE5uoX5fUz6dz,4.776976,3.3298361,4.375526
3BLRLSsNTbWqchrX2oRshZzHd5toqKDE4VrfbyxQ3W6B,4.819415,3.2541103,4.410013
9jxsYJrL8DMKWFDQzZbJSphpJBDPUCV5dJSXsrix2WXK,4.7395163,3.3296218,4.3274126
7fKPZvXFiBPJ3zRfGymotY2Ave52Q3nHWSDwJDDg4L8z,4.8426437,3.2675197,4.448593
89HbgWduLwoxcofWpmn1EiF9wEdpgkNDEyPjzZ72mkDi,4.704325,3.3895764,4.29982
C93nAn6NAgS6w7xE9VmfWgAucZbGSstBctcGZ7mxFiEA,4.7732778,3.2924623,4.362592
Fj1ogyQD7cEUXcUeWwvtmxJQ9oC9rnt1sZiqykxCydSd,4.8222494,3.2872283,4.422741
4LL4Q93YyqYpZFySsC1toQ8wfkjSfAvTQ3ec7bW5XKm6,3.1708572,2.8882823,-1.4082092
Fs68YEiry32M3g78DPGEqFXM7Kj97EeprjuUc8wF2Gbo,3.2139473,2.928812,-1.4459304
36pSp2EKX6VgpEt7rsQjkChZWBdAbPMnEwk3vZwsvjx7,4.7173953,3.2291543,4.3051066
BVBwrMMXXrxRFP3E1Z83uJ3UxpS2Z6psMdyN87rcqDGL,4.8193564,3.2823076,4.4194465
dippz7FbXTEbSdF8xkewq4WFkDMMEPbjwXm9zJswZbE,7.484085,-2.7919283,1.4627365
7BVsMqCRoeEtvVeasYGrRhy83gHr5ZSJBnpV7QeCFQs4,4.5500016,3.360572,4.0568037
4J6QP3DHx3VDbMnx5nSq3UfViJT5ddqUN1vM42GnSKHh,4.619541,3.3386974,4.1501555
BhyYu3dUXdxf1GVR611W1Lqhd5y9QC91BvBFgPYzH5Xr,4.607116,3.323779,4.1367106
EAL648tPQozMFMMZST6JFbNCoFY321Cm3rabkuteFHNV,4.9000106,3.328081,4.4959383
3qAnrHNMaBmr9cbe9wGvGNbwwTa3pdmrv6jJt2ZEtRmf,4.4784703,3.4019127,3.957861
GSVAwWs5xtA7kN8dVNfjXodqaMNNdEE4y7FNyVVD7Jpq,4.4734907,3.4048,3.9438481
EgAVFZZyTKNGQc5udAVGMMwHefhNTpWGSLu2KUv2WDr5,4.844219,3.3009715,4.4399815
FWgoDawEbg8Xi8YLV1pty7xgYXFJfQXXcfmMyn1suRLR,4.7808237,3.287105,4.371676
BauX27RW1FWMaUppjDwfY4M6U9c1wXhKUBkh9wkhA7W8,4.8080425,3.2859304,4.413328
AK5uTKNUyZfZ9z5PUCh7WVpxQfyE7qv5d89YsfiJVsTg,4.854134,3.2513046,4.454883
D1CncaTaaVg3vZM8Z6JN7WZsut25WWymPtEcnByinvJP,4.451595,3.431052,3.923536
Ca3dua4tUdaph9FnV3pbXXywZTJKQzAGZf6a38vUgN95,4.832498,3.2876887,4.4369783
Ancy4YDCuH4VxtePfVT4GzwcqXXprJPWBygkUKeB8Yew,4.7466316,3.3316004,4.339502
8CT3wfMTk27vhqjE9BJqio6PFXrYtkfu3ZVQvUeGSei8,6.612577,2.316028,7.649398
D3pf4MgNw41npKyrT4SYy4CMUoTZ9oLLoNmmGdezTqM2,4.7775197,3.3961494,4.3396325
HbrD3h8XCiC9BdZMMz1SELP9yyM6LsvRycKZqrfH1C2h,4.9082584,3.1951606,4.521759
2GzA8K5uMa7nEESgrCnnafMsCcYbe3hJZujkATr6hYp8,4.7708397,3.314859,4.3651724
DKyH5XvxHoB25pZXLVn3HytQ7eRJNQa5TaNEKd3iDXvw,4.8001,3.2986946,4.393593
5GAcvqaTKCXqeSjsUL5dqjSsGA5tKHT3wXdg7Q5fffmC,4.7923555,3.3098378,4.3848515
5HmqTENVfV5UaA22R5CiNStS8zReKtb7kuLk5eXrBSAZ,4.7275,3.3414643,4.31775
7zcTgANnN5724aL3GaRGiVdP9YdHeNMCEimSErpdJPfQ,4.4826694,3.4035106,3.9559307
5st7H8QtPEVfovSwLmdJDjbUAQivVZJGzbHCir6dZxGc,4.7971463,3.2946982,4.399427
HDD1C5GHgmxtrHmP7yAfNAiRp8GGCGvnLaUeKaWPgi57,4.833244,3.2838988,4.438648
Dc2RdvPjvmQ6na1fzVxbyc2V1hJo98ANrhE5BC9dhoRq,4.860642,3.2366076,4.4574976
CWhaYFLN3Qk4XFmCTajVh1fJasKK6YbdgXw4pLYXsJ8F,4.4987597,3.3800495,3.9696984
BNZpEsKiuSEvTZKs2D18CUetwyDW6qbRnmSGQyMK9dg7,4.833928,3.2647772,4.4462605
FmytiqyeiJ8L3QRnc7z9JTy3C4Zrm7ZKUMXMhA2kQmF,4.788827,3.3161218,4.38127
H5ESErTpQyDqEfu6HaTeLDiHY95pdph9uhtGikgRToAa,4.865983,3.3562794,4.4439363
GMshkzk65WhorAooRfckSuMdMJaPrHFTnU4TaAGni1SM,4.873053,3.231331,4.4766955
BGX8xXgMNTkaUnVgZv8yafv2mSzmVNvBg8cceKgnVCTe,4.7891865,3.2780883,4.3719916
9zVDtVyzw9vLWZKg77UZf7YRknf1YHYVe9YgZsYDiqRK,-1.7098758,-8.655934,4.1260366
3JD7zrZVXfGozgaSrnn3GzAcGsHCM5ATazX8EqwJqZWY,9.461124,6.679263,7.754658
AFHA5ASYFKenqFfHqh8eJwMD8C9pdbdZad9mvs6NjUGg,4.8224325,3.3048882,4.417377
B5rMYyijZULWg8kvqXkenaYPwcgJVG8TwM1shJ9woeho,4.83663,3.2561102,4.445454
FTYiKhbanwxiaRnQ7XzqKx441PvcxkizojPU8xvQzGV5,4.833809,3.2648213,4.4400234
9qgkyQkrida9U5FP2pDA6obbtfF7YiiN4CVj5x7K2sFh,4.7893906,3.3195052,4.3847075
Bm4p9xFut8v4gcdZ14TveezZAEku7qh7HCFuvhB9szSG,4.7579765,3.3177595,4.347713
Dps9qBHE2sRhsQuWZver1dV6x9sBT6TqyvwTV7gkMk8n,4.749349,3.326518,4.3440547
Ho88FbYGp8R5m9jma4T4tYCFWHxSBsip7vDPa2PwHiiz,4.7722874,3.3150015,4.3676496
3mnLuoK6oVBTyztskm5SR3YP7St9EFqxKSmzd5F6cCr1,12.915869,1.7281387,-0.30271736
HJFkRkgo2WALKeR6tuw4HngCTaCpLr4xSGXK3qCdwEkL,12.935595,1.7062916,-0.31657702
HJzJLdnsG1YLtS8GYDuJ4oAfvZFNVFRJXaXVNo5JoMu4,12.933574,1.7112838,-0.31670678
2PfZ9EgHdqRqtDWiUviwfZSSPvcsuky3hmvY7geDRhYB,11.172092,5.516368,-0.5273538
527srEUeUQ2XcgZfKpRQ476m9NtNDTpHmzheDPMNWLgG,12.952626,1.6951178,-0.33610743
BUwvTaQJYfzqBFTuJJAwW7RFTReM3tu35ejrAxPST2H5,11.229481,5.4557223,-0.52192223
HtLUjiGc8G8NPxetPWuhdDYUa9yyHNgyHSK661RWPVhZ,12.926418,1.7214642,-0.31340295
EfATGk1puacLaPfgGSdnuzW2SwmC7AnLscVjJVnZv75C,11.158994,5.532102,-0.5377265
BmiHwy3G5fSSY9MN3H54htTYJcaGCRXpVoxSSELBEE9K,11.178293,5.5108514,-0.5162554
DqJRcvqArZCy2PVUVJQERWEqusosaW18EQtR1ZWjGq1V,12.918195,1.7190708,-0.29886195
22a4PKgXSoiM4ugZuVs6jtgYGwHgw3MyC6Yxgz2DQNRF,12.924196,1.6978476,-0.30772778
DanbwREgQ2AZQi4p9M2LAPize64y4HX3r4PQP3G6uDiG,12.925905,1.6991653,-0.3075953
AqB9RvqsWuXaLbfqyCadiEWa3Xdj8XgCQVyvWdMYeaYF,12.923274,1.7026336,-0.3064411
1KJdDMN69V8RYg2u7KnhrUwng2FDAgGvKNfq6SXndUV,11.179484,5.511365,-0.56001556
7GxXSJraNC3dG5V8nak1FyZ1BZViRxoPyLxKGHEiNhH6,11.143085,5.5514145,-0.5491806
FjMg9tvZ3Suc9RR2iaDnPwzhAe4Gt1bmXecxkx4GCdQL,12.925234,1.702398,-0.30681866
71UQCcBvJWHECygPQU4kzKZ6hA3Bkg9CaarRtFpoufJi,12.909778,1.7153926,-0.29793772
HVne1FX1JNC2EBFWGVyyPPc4WJwNM8UeCgbyuj9Z5fcA,11.185799,5.4986987,-0.51428324
BLoCFacoC5VQL4nsNwEcibSxyq3mM9pVvM95C5NHPkyj,12.950483,1.7310206,-0.33172283
2TzVU2GzG1GMpZ8iP3STeGBc89V7YkQuZN6V2ZgULWWq,12.9485855,1.7207758,-0.33064696
22uJADgDZEpBruLVNCp1x6aEzWSSCMYpvBvUgXgn2inn,11.142902,5.547766,-0.5603801
CfeXfJNWXQJAr46LqDmUNm2EVwdcfXMx2nJixH3c55P6,11.223525,5.4634185,-0.48252022
73EWf14MrtgmFy7Av9nbMvj18Xk7iudPty8r4uxdmZ31,11.179584,5.509236,-0.51374745
7bE2hwcm1QPnN7XnNdJntEVfaFQdejWyuZ9nYvFrU2BM,12.915725,1.6951979,-0.29888526
E2oodfNsCfqf7fNAC93DpxMpfNj6HUX1rzbKgrroczCL,12.940737,1.7049936,-0.32137427
3KCvpC8wXrZpTJCHRRhLa8fDPYLvnkR5KhSQ8LTUkXyg,11.1840315,5.5050354,-0.5110496
GXqy456Cr2Vg8r3138vw66Ah3d1ZGVcjqviN1cZmfKDK,11.138606,5.555217,-0.5663523
CVE52vH3Zc79Ym9UsMLyPA8SwRJY8xmGXDTXQXfW2Aa9,12.942963,1.6771293,-0.32892174
6f6bVebn5hqVrbtyLVCeVU7wyewTs6NVQWceHce34AoU,11.159732,5.5291767,-0.53574026
4JAc1eL4QF7aNx2jLkhyYAtY3tPhNfg5LNxjM2JAs8bT,12.912497,1.7042996,-0.2959562
3denHx4S84ESovp7FfvZ4nyBBd6u7rnTqhYZ3ndWA1Lf,12.924404,1.706049,-0.30838457
qcvBC2drbrbcwAV2ewkX2L1hQLmcrd1UQzywU8Wa2LB,11.154413,5.5375133,-0.53400064
4C45YRMXveqoHkgVQ1QMJWmMBwhY3ithNvUwPUAiwgdj,12.92612,1.7169691,-0.31226933
XkmrPxHTnUkvhykju79EPq7tcciAe3S1QCKUqSuh2Qx,12.901854,1.6738881,-0.28737232
2RB4mcnJFo773vevNoUEWKzUrgpcmjK6g2ye19mLtAC8,11.151254,5.539321,-0.5437328
GbPpQYy7JPr3P1ViNoQaYqweiNrQ8UpP6rfWcKDec9wE,12.931162,1.6823901,-0.3162607
7rd5aG3yACysQDpwVpLqMHvGGeCnt81Xgq6xm26wnDBq,11.147462,5.5459294,-0.5558982
DcnKQiJCk9Sfp3icxpYcgubpdXez2XQNKCsUdexnxBw8,11.185274,5.5048866,-0.5186299
6TANE54F635V1usqMU8AT182FRSKpobEYV3MUftTjeu2,11.200323,5.4869685,-0.50392
8AeTtUSwxJNrooCqVgdy4FVgnLYjPGXBiXSwM7Kw91XK,11.179817,5.507866,-0.522512
B14wrxtxL42htyGvqMGzzZwqBFDpfo7FiJVKPk2FDNhM,11.136911,5.5538893,-0.52360684
HaJC3BkFJQ9LBPitrVt4fXVhqYG87ajM5PDwy1pV87TD,12.915691,1.7306482,-0.30004016
DJj71gL2XJzkffBLH3d7BUMpgx5mEtsmxiNw5UTsF5oN,12.927894,1.7025054,-0.3090437
AejwbbXc3xKAUdS1Eaebw1JAEe9Gdak9DiAxjGK7R98r,11.186678,5.502148,-0.51084465
F2K8nsdHKv9JEGDGRXAEUG8hu4NyCwp2SUgL2BtPKySx,11.196975,5.4919105,-0.5029929
Bwkkua9B2tP63xfGuPYnn7gekwVsvC7F4NMZRJWndwRJ,11.185177,5.5049376,-0.51558715
AtSiPzSEVwy4zjnhkXqrD2JcqeT3tiFN7xVJDe9ubmQ8,11.194746,5.494578,-0.5104273
D2yBSi22faZoQ3o96k93dZGQWD2WG5Spt8jyDzkMtfVE,11.127912,5.577084,-0.58533585
9ad68H3iRso4KuNBQVFxcsuNRgFxPwsmMTeiWRA8EokK,12.926404,1.704623,-0.30679908
5zHhsrUfRNhuYESgiLWCR5srWMbK8RKh6K2icR9nf5ad,11.191154,5.4963202,-0.51321876
85RG9RXgv4J2MNMXKkeqCgLPnQM7VBaKZBqNDgqgqZkm,11.249648,5.4388022,-0.4511149
7neMrmhiVhv8RstDqeuNWTAbmnfn4NyrKgrkctaJmaMu,11.159583,5.532323,-0.54069847
7VZQhMsArEWHrK8E9HLgxwSGuN16BsmpufdQ8PvWdrnb,11.16118,5.5293956,-0.54060936
CJYwP1ybxhr9NkTXBpQGLwnUFEd2v1syuMNYCh1ifQsn,12.913514,1.6847332,-0.30114907
D5fP1tVGP9uSEuwfuBjD3W9NT3p3oUbFuVSepCkd8ZMy,11.204172,5.489744,-0.5637656
HC9dv1mbcnGddQCLvMwbXZRbC1p1obkDZ7YDXpUX1LgZ,11.171229,5.515148,-0.5323347
3T5JoR52xw5Ci2go8QChrf16hstfdXWMSNx1AWv2Vvh1,12.895798,1.6554786,-0.28462866
9k9Ju5YwWHPqqCVaZDFFiBAu1e7TgAqHaLumA3meZdip,11.206339,5.4828677,-0.49241233
3pfXfhSGTpWfdAWyotvi4ipZ1bDbdgLAj7AqXeAiRmrj,12.94268,1.6688614,-0.32372308
5cFt1LS7yRzEcNVytyBJYdVjTxuCBPAVbWEv25XB1t2c,11.156659,5.5365233,-0.5523829
BCQ2e6e6jfskxcJzLtutjoCUdAuMLzX7wa2kEMRLefLe,11.124096,5.566208,-0.57167214
6uxpeGmovrmTH7jyi6BmHKy4TGq9MQtRYuxVnEHozUAq,11.154047,5.535867,-0.5487056
2tWpBrPeJJfnznZ7m9iYyKcCZyjJVW2uNzvpJ45QS914,12.932615,1.7164268,-0.31610355
3U4oJ7gqXaTKm2taFjVnXYYTjZtFkxxUHXvRYJ556N1o,11.205171,5.484781,-0.4968593
Eu7PyWYn4dc7BmpAcf31KypWzGNAtoaXusZG6d7X1GYf,12.93409,1.7143865,-0.32055205
BJ2CXBFgbMTS7uDj1PrS8arB1bBEpzQkLcvjXSSC4FMY,12.964927,1.738077,-0.3221321
CFbMqupNQ2f1Zw5HL53VWUY2diCsaSe2PPCTZiVAgpX8,12.92131,1.7014549,-0.3025629
D9SnoseTnAXyHZSx6aHjxZNw6QrTbUa8vFMV8pASeLQC,12.918169,1.6854379,-0.30340052
2QwSZouL8agV6A4PaBFekxjksYY6rYvZuCoNMUJjH6uK,12.927828,1.7063853,-0.30927083
Aom8vGad61ydinKFxioryNQf3LwfDUngLmB6pCza94ZZ,11.236967,5.4530663,-0.4606357
25bDb6kz4UAxsrCbcETpqMJ76rXNVFndbcvXaqJDcpqa,12.916294,1.7169435,-0.30940598
5rL7waLwtYsXPGTyscEBUmPbSs9SCs4DUB9j3sfX9u3N,11.193888,5.4954333,-0.51026934
FPUTxLX1TzrB1UyV6Lr9m2ciHkCkQjNXj1wVxLDwrUsc,11.196876,5.4987283,-0.59040856
soCjm2QHwhwzCi1HG1NLzepUqNar2y4qwjHo6Sjvq7K,5.923848,-7.666844,11.863038
AvQ6Zay6i66jvL5kLVF3Posm47Zvauz1u4zuPhKop5Ev,11.235163,5.454333,-0.46164384
EoprYMt9xRgXKE11dGU6dfcsuwFnCAFxqYie2G5ETFUi,12.934721,1.7180884,-0.31587118
6TT7Qo2CsKvnfCE1AkNHhSDof9wgFH5j4HD9UmDdMLZP,12.849854,1.6190863,-0.22806628
CYLeWpraJhA1XX4nS6H83h8ZyhZ6QjL5srrLAHdRmMK5,11.144687,5.5485425,-0.55455714
49pu9mHoJDYE7M2xyapDQiCssQTpxcsEN89K9x7UxxAB,11.165172,5.523491,-0.5398868
BhYhRX4BiVDnEyCiWYLcsTZGdappEivRe2tdfSSrLe1,11.14526,5.547355,-0.55160666
65sNJC4YLTHRM3hyfjHKYit3unRuwtW1W5yk2HXwVedK,11.193864,5.4957914,-0.5063566
75mjthxUAV9UWitkTqn1gq5gx3y2SBU4bCiJJtLo7vvp,12.983065,1.7459418,-0.36631224
6oXFK6QXcYWMhhciTKvk7hrKQfrmJPQFHSJHmWDQtWFY,12.933517,1.7024099,-0.31457376
A7rh6asDeqdx2ycTpn1o7fqnaL16UFEnEMtustN22PLU,12.896122,1.6558999,-0.28289142
FvYqKW13LXdcVL2Y3rMzhm7uor6Z8dRVG4V28GyWkeP,11.191018,5.498308,-0.50641465
F659hzEAogHuL6YccGoVmf2MdYXm4YASNewejUZDGaJU,11.163847,5.5275464,-0.5378501
5VfkAxdnygPi8PwVx978FQ6aLpjjcrB4fK2zJNjgaPe,11.186352,5.500797,-0.5154728
4ntTQ9aE2dL27yX6SHa4tM8nfBcz78FKDWB7bzk7fLj8,11.212667,5.4759355,-0.48995948
BAy43pYgsocxvCEKYb9CrGUZhS8nryJD8ioby3Ko84QC,12.923549,1.701206,-0.3070404
J8GC5jgZwacrSnoSnyt644tfKuxQabFT2zRJtK6mDw2Z,11.123648,5.5650005,-0.5584806
3QrtREAE15LRqB1kmE2ZcowZM84gHJ5RygVKD5KaJddV,11.178551,5.5076556,-0.5217533
A8prh2DwwNGkdJF1Rc15wWktjrhBt9YWZQmo3ATxwRet,11.191418,5.4726133,-0.50217813
CDuLHiorZUbBbeaJVUdMaRCcKxq725qkeFHu16NwhNNo,12.932137,1.7052824,-0.31237167
2k9FJUXmHd7HnyD8WQq2p563oK8LK8pniCy66byrBzdd,12.907375,1.7335329,-0.28825253
A3QbVDtXhpJWUxHfYfDqkZ5vEXSAFvhRM3aT1po3siZ5,13.000563,1.6262163,-0.38467115
CXuejr8c8ThtcoQSxoHz6x4vqMUzx6cBmpFSeQS5grhx,12.940085,1.699479,-0.32376358
E3o9upHGWhAwC14yxkkYCR7ic58uMUA2by8LQdUcCLba,11.165614,5.5257144,-0.5387187
2PCgNfjZCdSh69Cv943f7GLgPGfc5v5mKsnxT7cASLuR,12.97118,1.728031,-0.3550937
GyukfDk4NGn4fg4ExPbywcd6tSA7kMVwJxCKw4n18Msr,3.2270558,2.9295092,-1.4598745
AJ268SYWGC4GZFwKp5L1cris5kQ2mJ7hgeFQ1LXcoWZR,12.986088,1.6485034,-0.36654243
DHyR2e2TVN9Paox2E1Vs7rZt1NfDLFvh7NaKWkP5PM9q,11.143895,5.5496626,-0.55455106
GbmMowuqnMjFDjdxooPkUDZi5beA4WgENF94xuDo56gC,11.176583,5.5092263,-0.525241
AGS2jrS51hUiAtMWzxHRHaXN1R96ghZ4AEy6e2wwtR22,12.987056,1.6836635,-0.37076518
9Ugt6PiDUnLkK9WtmqTtAZwXyZbDeycJPqAcfcNoVU6g,11.131823,5.5620866,-0.572183
BExgqn1WZdjL3vQ8bduiC1u5yrfCTihsMt63fAFZeffB,11.128588,5.558643,-0.568013
9DbKF8YERmTaKf3MFskQJnMHADjyLGtUPA6Vfhpt2Tkx,11.098182,5.5933213,-0.48378873
9hNDfnMmRZmTcmvhS1scro19TsRUHfPaRMrAHAMW7sDY,11.1776495,5.511088,-0.51861215
8C752avwngoGMHDDjvxb9aWgF8qgRSWzG5E4Rg9TNjqX,11.147826,5.5452733,-0.5507435
7Xpt6RaF7Kq4WTXnrp5RKKc8d9k2XFDWizZmC1GcznCi,12.911162,1.6805378,-0.29593056
24zAUdMR8qiP2LjQbXNpezxdWG7sQHsozvvhK5jJxKBc,11.20261,5.4875884,-0.49297392
849y3wT7ZGT8v6QxaPnQSgfM8o7E3LssaUqRMXC3Ude,12.918114,1.6889329,-0.30238923
FHy66sD5XA2HK6DrESAQ9hGkfmeXER2DAYPDR2uPoVBD,11.198606,5.490379,-0.50053036
JCx9Eha3WHs4aK3VQ4Tr9rRdZ63VSwBwAiyW2UJUyBkA,11.190823,5.4983835,-0.51515144
3Wm8rxDmN28EXU7vam2tCG8K38QZqjYTB7BsbovCfpfB,11.149128,5.543998,-0.5501472
6MsDSvqkiHovTs2E4NT9zkxKMYv5GngP1xbTLMTCbUWr,11.1690645,5.520503,-0.52640367
7vd2HmKo27Y5vNvw8HMfMMKp6X36nYD14PSY1CANDcCV,11.227035,5.4619102,-0.47023857
GrpnZMbk2Crh6Z6CRbwmwU1p24dzHf8zTubbSVJu6RoF,12.9321375,1.6970859,-0.31324637
3piRqJa8NPtosLBQajRoGuZSMq8Rh87BNLPNoWqauirF,12.957435,1.6858549,-0.3397187
J7rDWzkdP3mAjrQxbgX2NdEcbPg176ZNZertnA95pvrC,11.17134,5.5181127,-0.5244295
DavYCGyHV4PLzTNp74976mmvu68wwKvwrTbmHtph2ZJj,11.220103,5.4708986,-0.4762579
4D68VxG6DRgCfA5ctR35bbfr2M8C6MqYwUXECkYpv1Lf,11.141533,5.547323,-0.55807954
DseSsLW6uaVTgrRAfn1ZpqC814nVN5Eg2vAG1wP3iiZt,12.887204,1.750802,-0.26322246
FjS4sk3xvA1mk9ox2xs7fpH3hYykPDGjdf92KCumQq3b,0.20081784,7.6529098,1.6061704
BFwEDiGM8cq1S2yrP8kUZgyLhbqD1qEa3w8VWhCm8HN,0.1724495,7.665145,1.6194793
FwVxyXVWJfkaQwvRJaCEyjoCM6TKgnoe7JcWMTU7Jev8,0.18467295,7.670315,1.6279302
BiQEbCA9HtuLxKbr5wzR4v44LGCdyvCjQB1wgrkNPBxE,0.18540505,7.6724153,1.6308609
6FgQZJQ5zDmJRMvEb4eE8jmYG7QG8gCN42kFokXJ7cPv,12.956367,-1.2148235,15.442941
