id,token_address,timestamp,market_cap,price_usd,volume_5m_usd,holders_count,elapsed_minutes
126,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:32:15.057826,14578.0,1.4578e-05,4552.941945107999,25,21.241150416666667
127,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:32:15.446321,3033.0,3.033e-06,32681.512293843014,25,17.84904046666667
128,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:32:15.902103,0.0,1.5858e-05,2013.575432391,25,14.489550166666668
129,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:32:16.361234,4385.0,4.385e-06,5150.5928015029995,25,7.8855927333333335
130,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:32:16.705617,22060.0,2.206e-05,4009.479078965,25,4.458720466666667
131,HtmMdiYV1MDZMVNfQot84VU5PsHBC94eyiYaK21Kpump,2026-01-20 07:33:18.385579,4806.0,4.806e-06,76.511427874,25,29.77024
132,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:33:19.133824,0.0,3.8657e-05,1944.6233224120003,25,25.6225771
133,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:33:21.101196,13921.0,1.3921e-05,4167.106038995999,25,22.328623116666666
134,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:33:21.488831,2990.0,2.99e-06,15046.393103685994,25,18.94973333333333
135,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:33:21.837862,0.0,1.66e-05,1768.9292420709996,25,15.590206333333333
136,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:33:22.871990,3907.9999999999995,3.908e-06,1571.609977508,25,8.984490466666667
137,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:33:23.372488,24306.0,2.4306e-05,4405.760237273,25,5.567196383333334
138,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:34:24.525759,0.0,3.0781e-05,3646.9440918340006,25,26.71191465
139,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:34:25.537059,14087.0,1.4087e-05,3052.943999568,25,23.4185079
140,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:34:26.061936,2976.0,2.976e-06,544.230146211,25,20.0236477
141,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:34:26.524347,0.0,1.4659e-05,1861.0554567259996,25,16.66649358333333
142,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:34:27.261793,3875.0,3.875e-06,726.784458116,25,10.06262475
143,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:34:27.636068,27090.0,2.709e-05,3893.695608639001,25,6.64040055
144,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:35:29.050822,0.0,3.5691e-05,4100.391976311001,25,27.782707366666667
145,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:35:29.668658,13793.0,1.3793e-05,1321.627255988,25,24.493983283333332
